generator1;generator2;generator3;generator4;5_6;5_8;5_9;6_7;7_8;external1;consumer1;8_9;consumer2;external2;convergence
141.0;400.0;420.0;198.0;-167.54990268787756;92.6941008646863;215.85580129035395;232.45009523117733;27.793903539183564;489.9730918234363;134.68309941999806;123.16170576021824;195.32629806766244;339.0175062901227;[ True]
129.0;540.0;680.0;173.0;-264.45218530998886;108.81605994714384;284.63612468020517;275.5478117968732;97.7203897954255;733.9966403416784;123.83078092637898;175.82003185898898;203.7164171037037;460.45615549184583;[ True]
146.0;500.0;620.0;171.0;-232.92391377581254;105.10866365688601;273.8152494454281;267.0760835079349;70.95647892304076;682.1848619019053;133.93474201263504;168.70659622559572;178.3585456005042;442.52184467172617;[ True]
146.0;440.0;620.0;113.0;-213.10418906808815;106.71979282545988;252.38439561802898;226.89580847911026;92.92810947283432;636.641711214551;117.32598713935316;145.6646014564801;166.98330019005658;398.0489961731314;[ True]
158.0;580.0;600.0;188.0;-261.9367253461132;115.96543307166513;303.9712915364877;318.0632716069968;59.83883053149799;739.8218672596905;118.40257311558737;188.00584896595834;175.7984137869809;491.97713939191686;[ True]
164.0;540.0;520.0;105.0;-243.45772993272902;128.08155255643882;279.3761767103439;296.5422673182048;74.99704149251713;656.9624664174595;84.58275878632578;151.29460173251138;156.78399160539783;430.6707774662837;[ True]
156.0;580.0;460.0;168.0;-248.17301047671927;112.78015259705296;291.3928571795235;331.8269865929208;29.126105465451197;677.7444500445524;84.95643047842502;178.612732509569;131.2935247283114;470.0055886306628;[ True]
118.0;560.0;320.0;139.0;-235.30432840872436;106.06062763152347;247.2437002221237;324.6956690202718;16.669297510525762;546.2790624361273;81.74730863195985;141.18306120353046;120.54686325502621;388.4267605437549;[ True]
125.0;440.0;540.0;152.0;-205.5631368284337;78.55600465051742;252.00713153968013;234.43686065551998;49.682246163162155;648.5915489196148;76.16306492883342;173.45110505972463;106.78714500363377;425.4582356440631;[ True]
150.0;540.0;480.0;179.0;-236.05685791133197;103.96515073204851;282.09170649013777;303.943139264692;36.07888554180944;674.423628418999;73.44062468128995;178.12652657646407;140.91750889010189;460.2182320313536;[ True]
161.0;540.0;300.0;146.0;-213.55297866533297;118.97423636556316;255.57874170225017;326.4470188057233;6.080175830829758;534.868005697415;85.49883684867936;136.60450521154002;134.44990630911263;392.18324603093276;[ True]
138.0;540.0;580.0;172.0;-250.02331785811145;98.46009478735569;289.5632223589857;289.97667921373335;58.50675412409463;730.2761437298293;81.19378065351673;191.10309735089132;137.86375071741608;480.6663186259603;[ True]
181.0;400.0;340.0;130.0;-153.25142444950788;109.72968766127329;224.5217362237479;246.74857348695568;16.232539493186948;470.3383401493321;100.17769342866356;114.79203633965395;141.1701902538246;339.3137718075121;[ True]
124.0;400.0;580.0;103.0;-198.55628042428614;99.39382755686229;223.16245232576838;201.44371738927555;96.50641217300094;567.2060138009764;117.73129082977069;123.76861040104285;175.13162877083568;346.93106193692114;[ True]
160.0;560.0;340.0;176.0;-224.08065554322081;125.56407500347478;258.5165799460175;335.9193418838673;13.72536294421976;538.1468767348039;124.04710177664526;132.95249094441724;182.3369463357128;391.46907000596883;[ True]
196.0;500.0;620.0;126.0;-225.550081337209;132.8320234073267;288.7180572096995;274.44991593283754;83.93218634103678;684.422279476836;126.09544943628602;155.88600741766078;186.87820160982696;444.60406362569967;[ True]
183.0;440.0;580.0;171.0;-193.851554948387;112.7075142681804;264.14404000583437;246.14844257151063;60.41061427751853;627.4276830311987;138.3101446417115;151.43650268365502;192.6816251732785;415.58054175860025;[ True]
178.0;440.0;300.0;132.0;-168.0348990588119;126.03469805880528;220.0002004791644;271.9650988914785;22.104498305532545;430.0357108094585;119.82488942645041;93.96550322070914;186.17369264316554;313.9657029937564;[ True]
157.0;560.0;400.0;193.0;-229.2252064470467;118.52163778014582;267.7035680393904;330.7747908783813;16.972088944076393;583.0395216433118;130.76317980407708;149.18192295681646;179.311803046163;416.88549005617296;[ True]
172.0;400.0;400.0;189.0;-159.6726517024766;101.67366542857991;229.998985689348;240.32734615438943;21.01900087349244;507.6685655634858;111.63977925140264;128.32530020034088;183.3673654982228;358.3242850912937;[ True]
165.0;560.0;540.0;151.0;-247.01893376651097;120.05258034789527;291.96635271204036;312.98106334034827;54.090518837869126;689.8843427349381;109.00620112488484;171.91376945801827;153.22932893532504;463.8801211234571;[ True]
189.0;560.0;600.0;141.0;-248.73589946667636;128.0715636826105;309.6643350171178;311.26409752664506;65.54329264634141;738.3932973747543;107.32750679595938;181.5927729156965;153.02208258395115;491.2571068273746;[ True]
105.0;500.0;400.0;148.0;-222.47878505709681;99.45355920634708;228.02522533661042;277.52121257857203;44.411141955818955;529.5797397756886;103.53033038318807;128.57167406896335;163.29302648111837;356.59689859232526;[ True]
140.0;520.0;560.0;154.0;-241.01065937272912;111.02531600583872;269.98534272036517;278.9893379215764;73.0466224860021;660.9519442308598;104.99077056891001;158.95999904934337;179.1119387176944;428.94534079700026;[ True]
106.0;440.0;600.0;118.0;-221.33842317337783;98.09425158212316;229.24417105144073;218.661574504026;100.77109274700291;592.3152162711493;125.57526488370908;131.14992152324137;185.71542221615195;360.394091749884;[ True]
120.0;500.0;600.0;158.0;-240.4499313277965;95.8520984447021;264.5978322430905;259.55006598100897;76.75195994819553;678.8412393694954;103.9568659929924;168.74570602300284;161.8583516243049;433.3435372834795;[ True]
183.0;440.0;620.0;133.0;-201.99589176903874;110.47384036588718;274.5220506940571;238.0041056476317;74.4655846571025;677.0840444376922;106.45447586103859;164.0481753470059;153.89124894746485;438.57022505836676;[ True]
169.0;500.0;440.0;103.0;-215.31698544495774;127.73952974486978;256.5774550898973;284.6830120753625;58.373509231678995;572.6268277051222;93.682674614693;128.8379176814297;160.27512066787202;385.4153718990883;[ True]
103.0;540.0;580.0;138.0;-263.24807399875647;102.2114333432014;264.03664004467123;276.7519232465166;88.70751603527836;676.3945116210742;91.6498949337634;161.82519347866273;167.09375517260108;425.8618325498278;[ True]
161.0;440.0;580.0;152.0;-202.0767567795309;110.2115680841688;252.8651880650528;237.923240799335;74.36507134988312;612.5373980934788;131.02077074507736;142.65359507622603;193.9230437080632;395.5187822495736;[ True]
109.0;440.0;660.0;102.0;-227.45257855347805;96.59353976279915;239.85903821458763;212.5474190256772;111.4987026698516;637.8886707672888;123.16004492280076;143.26549227878562;166.82674952450338;383.12452961810914;[ True]
138.0;480.0;320.0;183.0;-192.4725717136364;99.7604590418048;230.7121121267214;287.5274259881138;4.7056307809315285;497.3210051597422;105.50078963881563;130.95162507477986;156.51446411611857;361.6637363882715;[ True]
153.0;460.0;400.0;125.0;-196.1789961718079;111.31791282397276;237.861082776442;263.82100151926875;43.67588160421071;534.6232627943604;85.521856634418;126.5431534546333;153.45064036763918;364.40423540882927;[ True]
165.0;400.0;540.0;159.0;-177.3638846381314;93.77036368599647;248.59352030531016;222.6361130152406;48.4981269035168;606.7379815189003;107.40000398579151;154.82316610072294;146.44532380319868;403.4166855054496;[ True]
166.0;400.0;300.0;194.0;-148.20706354507087;94.37653908278149;219.8305239062461;251.79293439282208;-9.209315031725028;461.5291211003569;99.47312793333408;125.4539680912974;153.7132553608552;345.2844912315776;[ True]
142.0;400.0;600.0;184.0;-189.04912471403165;85.6829317230236;245.36619235836292;210.95087291330304;63.78122501682382;628.5139290958533;118.65571815661957;159.68325370711608;173.7809023402901;405.04944515700964;[ True]
143.0;400.0;680.0;102.0;-204.27081728601087;113.80175066605352;233.46906604935856;195.72918047950824;122.34336662402916;595.1470241692917;158.23878905146626;119.66730184588673;218.47781490081127;353.1363670894519;[ True]
117.0;560.0;360.0;129.0;-243.3536508338762;132.73988858201218;227.61376178291817;316.64634680355505;59.44722121393363;476.8087404441156;140.3903847676077;94.87385444107115;226.31325483884743;322.48761547735495;[ True]
123.0;460.0;400.0;145.0;-201.69114137589645;116.45722868111108;208.2339122360146;258.3088565410689;59.83950372005988;451.62678622810057;146.84256620142642;91.77669212453041;229.5200398008173;300.01060367204104;[ True]
185.0;560.0;580.0;127.0;-249.5232522092533;154.19269509633008;280.3305564636794;310.47674508040853;93.23922276902442;625.8455691623183;171.3919525661014;126.13789967827135;248.29401755378854;406.46845521456873;[ True]
199.0;560.0;380.0;106.0;-225.61660866965462;163.73552632726987;260.8810817561657;334.38338884886224;54.96872642408852;510.14086417452216;149.27379783567682;97.1455549180978;227.55869728620792;358.02663585859864;[ True]
157.0;540.0;340.0;114.0;-221.3709286687476;148.90889969925288;229.46202848292282;318.6290690697496;51.65079560434313;442.2190986208715;164.75917450713382;80.55313600411091;234.00655882580293;310.01516377373457;[ True]
192.0;580.0;620.0;123.0;-260.4792931056606;153.9321495782309;298.5471428237978;319.5207040037302;94.8907340307207;682.6678311739042;161.9621381526792;144.6149737001678;227.20790920484453;443.16211551594887;[ True]
160.0;440.0;540.0;161.0;-197.5624668425861;116.30663867635563;241.25582757844796;242.4375308519639;71.43160518540435;562.585752023711;148.42017309674873;124.9491417472152;223.78910152463703;366.2049684975434;[ True]
171.0;400.0;640.0;126.0;-192.851861386301;118.22880457137155;245.62305619630507;207.14813632659343;103.93246672977837;604.3441670493188;138.87150191251456;127.39426959323757;220.76700112648513;373.0173249461687;[ True]
143.0;480.0;380.0;156.0;-201.60093193890742;116.38305894499521;228.21787246901866;278.3990658100435;39.584926821053365;491.47241107405296;127.34172749426342;111.83479924754913;200.13318595819302;340.05267094479217;[ True]
191.0;580.0;560.0;140.0;-251.751113528639;146.65165378944087;296.0994590372995;328.2488835974624;70.15394120663395;665.1488778135603;152.94606396688488;149.4477644026236;207.35782986777767;445.5472224306231;[ True]
195.0;400.0;520.0;164.0;-167.7371260916286;122.35072292653895;240.38640255497128;232.26287172977612;57.82499627757146;534.2827022876563;160.1551726449965;118.03567109049662;226.14004754714097;358.4220728429248;[ True]
133.0;560.0;400.0;186.0;-239.9322693738063;123.27698739881019;249.65528142032304;320.0677280773795;43.14152619492504;545.5534179185563;131.3727835088026;126.3782987079382;226.04021425455502;376.03357927012115;[ True]
100.0;540.0;340.0;107.0;-237.27829747724303;126.15327512085095;211.1250219351609;302.7217002961677;60.70984735209323;441.77834318904917;140.23350941102396;84.97172300277889;208.89139899897813;296.09674424842336;[ True]
143.0;460.0;400.0;181.0;-194.11273299054454;110.32979888071878;226.78293357736416;265.8872647857523;38.55527163290489;498.24447684985915;129.08751586524215;116.45313256283384;213.43193738077883;343.2360653635687;[ True]
138.0;460.0;600.0;157.0;-219.01636953367415;109.65545708493484;247.36091185320052;240.9836280291967;87.68823957996088;610.4599475945822;142.83544024714334;137.70544937694206;216.6382466580335;385.0663603550743;[ True]
173.0;540.0;620.0;110.0;-249.3725927674033;135.55160027796921;286.8209918022679;290.6274044361059;94.29673121398041;683.6565548805656;132.67411767535847;151.269398873555;188.5789319093265;438.0903896809329;[ True]
115.0;520.0;620.0;111.0;-255.4757169566975;115.61276070507057;254.86295566904712;264.52428043231515;106.56416801966749;639.9275379554875;138.03257382818376;139.25020234272475;193.9267257386076;394.1131571067232;[ True]
114.0;460.0;600.0;129.0;-225.169111930756;98.37960776703531;240.78950359056114;234.8308856343866;88.71779514958159;614.3270809444343;131.7860089265227;142.4098810535256;173.68752122391834;383.1993837708664;[ True]
173.0;520.0;300.0;147.0;-201.98072824712798;130.5688857448821;244.41184193771102;318.0192693859559;14.53032981646125;486.62811174526746;116.86082744303616;113.84298665570135;178.25622831223174;358.2548277852113;[ True]
164.0;420.0;640.0;144.0;-200.58126327673835;99.46426757714896;265.116995012905;219.41873419892792;80.62678131226609;677.0492684429397;101.74268373872788;165.65273207276798;158.43831609545958;430.7697261190645;[ True]
127.0;500.0;460.0;165.0;-220.70351767775315;99.87159655682606;247.83192053397724;279.29647981395647;41.278610195796674;585.0312602074004;112.98660887930342;147.96035597934312;158.18985008853755;395.7922756179101;[ True]
167.0;460.0;560.0;182.0;-205.03132973683984;103.46522165578459;268.5661073990121;254.96866767967828;53.527867408137524;652.2957163077663;109.14508332361973;165.10086649164302;173.892221833578;433.66697291867996;[ True]
132.0;400.0;480.0;110.0;-185.1673187999074;108.09813844703122;209.06917985952373;214.83267917585812;78.43280988200642;489.4440362187232;126.95583259841723;100.97103140089962;195.55991644148827;310.0402105536234;[ True]
188.0;420.0;500.0;117.0;-177.94986265104527;129.06378168356136;236.886080384494;242.0501351759706;64.96348391146246;517.4941755024391;159.5924752685684;107.82229506305019;203.20496999751973;344.70837467099744;[ True]
109.0;540.0;640.0;131.0;-265.67269866308425;117.56135794467188;257.111340140104;274.32729867419755;108.90676654698014;645.1181319018932;160.3023995973336;139.54996747843677;217.9181563647054;396.66130670527593;[ True]
165.0;420.0;360.0;120.0;-168.01710888407922;132.37829542082926;200.63881300873572;251.982889248294;48.41252549251684;385.57239088691665;177.9979725507026;68.26051769169328;232.5303028243457;268.8993300880384;[ True]
103.0;580.0;580.0;194.0;-272.54398432753453;113.73660345214078;261.8073802952134;307.4560129126114;78.82453117962133;636.7734757860022;171.8580053644355;148.0707676776016;238.49036625904145;409.87814703165435;[ True]
189.0;420.0;560.0;184.0;-181.8981893901118;131.99442686536585;238.90376193751104;238.10180842141474;75.79081856038017;528.5131742177354;193.79781512980443;106.9093029978395;284.87594189872175;345.81306415478025;[ True]
152.0;520.0;360.0;199.0;-208.5473221155072;131.5619834536638;228.98533815707054;311.45267562185194;28.65664823959304;452.4887064268131;190.30732060872762;97.42336916673584;261.7952619978656;326.40870658025347;[ True]
199.0;420.0;560.0;156.0;-183.11747797695796;132.9214885952301;249.1959887579861;236.88251975700726;79.15641283334936;560.9014784417267;156.82462792593788;116.27449117679735;251.8034096887692;365.47047911213343;[ True]
113.0;480.0;320.0;118.0;-204.8835717036405;123.1601442705568;194.7234270344677;275.11642631022005;52.92732832912714;390.77724543057525;151.41185224861513;71.5632619698477;222.52421021771536;266.28668838693875;[ True]
103.0;420.0;580.0;129.0;-210.03003065449718;103.02285345460696;210.00717671988792;209.9699672254482;103.08286176736236;527.0587094380924;159.82839548987266;106.9843225334697;228.12139218857155;316.99149852336274;[ True]
170.0;440.0;340.0;191.0;-167.46944562507863;114.68292888989531;222.78651619935002;272.53055227197984;9.621793733606426;448.6154513743655;154.29330679720587;108.10355380476105;207.2011682695382;330.8900692628227;[ True]
142.0;560.0;600.0;194.0;-256.9713587306153;116.7003056463535;282.2710524164793;303.0286384168413;70.64301137380394;684.0556029302853;148.33002346732238;165.57076466939614;215.77255158989655;447.84181606928513;[ True]
194.0;500.0;420.0;128.0;-203.96254066238706;155.05419505940196;242.90834504803715;296.03745706729006;62.97923930744814;481.5959237826893;171.46229356673587;87.85413198819006;258.1793018851081;330.76247628318555;[ True]
120.0;560.0;480.0;161.0;-251.37252030222083;131.54249388477155;239.83002590744442;308.627477221479;74.28755844197894;530.6926116420708;183.6473066831337;108.2875232964266;258.54252847117533;348.11754839986367;[ True]
171.0;580.0;680.0;149.0;-271.46078089780843;145.05971757422446;297.4010626258955;308.5392161691417;107.98127903929091;710.065076839274;170.49285960137243;152.3413545799231;249.69964131201385;449.74241617976617;[ True]
169.0;540.0;660.0;151.0;-253.24665729419075;134.19753075397736;288.0491258499153;286.75333988729284;100.69079009272468;696.4431369491575;149.61941215929355;153.85156689628312;232.0367532350894;441.9006917417387;[ True]
146.0;560.0;320.0;147.0;-227.90192484010498;140.7564035280063;233.1455208187217;332.0980728143251;36.560254830659254;454.483963281058;161.05385436687402;92.38909994460566;231.9275578934592;325.5346200162045;[ True]
149.0;500.0;320.0;172.0;-201.22429664212268;128.10428543996784;222.12001071071128;298.7757011707831;30.552891297478986;440.7044275230743;147.51838200815538;94.01574866947516;236.64142755839472;316.13575866007415;[ True]
162.0;500.0;480.0;192.0;-213.5390068816579;119.22548770678895;256.3135185613457;286.4609906195361;46.3035326571073;576.7930269853591;143.364430454471;137.08799488960187;220.44102481816384;393.4015125628273;[ True]
169.0;480.0;600.0;167.0;-218.497515575879;111.02857992532688;276.4689349560447;261.5024817554854;68.02364588091878;675.373258572409;118.10557663381485;165.440343461443;180.61188160142032;441.90927742375334;[ True]
172.0;440.0;540.0;168.0;-191.56154162780945;107.35378552803243;256.2077554510302;248.43845594125403;50.4769136986715;604.392633522883;133.5689081329459;148.85395091000413;176.97674763747852;405.06170545348465;[ True]
116.0;400.0;340.0;107.0;-173.07454358926793;102.8256932320927;186.24884993890305;226.92545457023758;48.974802524703684;402.06995072046;115.88070097487561;83.42314377209125;175.37735155549115;269.671993094583;[ True]
136.0;460.0;300.0;147.0;-183.073992200869;101.12608341538728;217.94790827611047;276.92600563981205;7.274101824353264;458.86566201287764;110.78624143199288;116.82181508922945;138.5783695741152;334.76972261136325;[ True]
139.0;420.0;300.0;159.0;-166.82702644191818;98.51158654719498;207.3154394016832;253.172971542843;12.16564931014417;437.08871944763604;103.91860242120217;108.80383368942258;160.87340163157097;316.11927238050345;[ True]
120.0;480.0;460.0;177.0;-212.31913927357414;95.14432379678787;237.17481491594376;267.68085832090287;39.782659002948385;561.0184409652485;126.87975784312513;142.0304637309;169.8965184120797;379.20527778869257;[ True]
178.0;440.0;320.0;153.0;-168.71430443361325;135.08607522680202;211.62822872042625;271.28569360493776;32.51467828163212;397.22724233637535;161.54377267253284;76.54215931475869;244.05859375483902;288.17038738302415;[ True]
190.0;520.0;600.0;182.0;-228.2475631086156;127.96686555346413;290.28069683534403;291.7524341117319;64.46192895732459;679.3703197292566;147.92018477268766;162.31385698760042;212.11493677145242;452.59455280481035;[ True]
170.0;440.0;560.0;176.0;-193.567602090264;123.79207208452652;239.77552942441503;246.43239564659126;70.9272260782707;542.6696363032412;192.83553274481537;115.9834298320477;254.7358677685177;355.7589584517843;[ True]
112.0;420.0;340.0;182.0;-173.36572457913772;99.51967671941864;185.8460474484353;246.63427355553037;26.251149684699026;384.7499140093376;175.63320955493157;86.32636239593413;221.44446355882744;272.17240922400805;[ True]
185.0;540.0;560.0;183.0;-235.0618217197888;145.48559516026958;274.57622591397234;304.938175637718;75.60929125638094;608.3667066890815;180.9621771322336;129.0906040252822;275.0042817503044;403.66682902256883;[ True]
157.0;520.0;480.0;154.0;-226.9270595829148;133.2486429218917;250.67841608688957;293.07293795436726;67.10271975931201;552.6406194933728;153.32959820683408;117.42973708680252;236.92162500495533;368.10815233452485;[ True]
142.0;420.0;500.0;114.0;-190.5914543402744;130.50802140500656;202.08343248572498;229.40854372455962;91.6909356932172;436.92520919882963;200.79239842421654;71.57537846533053;264.62357824028874;273.65881031957525;[ True]
136.0;460.0;660.0;173.0;-227.44108168088692;117.78091002628591;245.66017107262584;232.55891589970844;112.66308651299713;614.0817193575773;165.8141094029166;127.8792615888685;275.56473436008855;373.53943180713;[ True]
110.0;500.0;400.0;198.0;-222.5305698784175;112.05941235213636;220.47115704474706;277.4694278512684;57.12058412014287;494.41523719173375;125.9336061130216;108.41177111771844;258.76822481257267;328.8829274073632;[ True]
132.0;400.0;520.0;107.0;-195.6385976074252;121.67512666515306;205.96347047078973;204.361400408112;112.95222620766435;487.4924557687172;123.9167179380627;84.28833642521698;257.3390160254777;290.25180622636907;[ True]
128.0;540.0;600.0;115.0;-258.92323580079835;127.49490540211123;259.4283298126586;281.0767615636505;105.34134543463459;628.6365496858633;147.09886583870158;131.93342108167394;215.90282912651278;391.361749994656;[ True]
101.0;440.0;500.0;113.0;-214.07895882904842;114.23839762174809;200.84056077387098;225.92103912645302;102.39637621072016;476.4412225735173;147.08343988551815;86.60214936013296;243.03262403590904;287.44270946581344;[ True]
195.0;500.0;300.0;172.0;-188.6411074610711;151.87841867305085;231.762688264919;311.35889037789866;29.1605907491666;420.6918871959318;161.50641211848415;79.88432113757494;273.154687810334;311.6470086961405;[ True]
187.0;460.0;620.0;144.0;-210.89158710807217;130.90014963589505;266.9914368097663;249.10841038805043;92.68330272119002;631.8573747244087;144.56773230683697;136.09129350744072;231.4921582130209;403.08272940660936;[ True]
172.0;480.0;380.0;126.0;-194.38952712929745;137.24061170379505;229.1489149021091;285.61047069056673;46.019629892580134;458.98510296016786;160.60573745566333;91.90826967254564;217.35197142489102;321.0571838452414;[ True]
115.0;580.0;520.0;149.0;-263.9617224947573;124.24008003679607;254.7216419036334;316.0382748492261;72.16348507454623;587.8482503440396;176.0265389141529;130.48154271147556;214.92202175983874;385.20318372921713;[ True]
113.0;460.0;380.0;115.0;-203.31355785169228;121.52472220691679;194.78883523778737;256.686440177852;68.15182179561046;409.46892222108096;159.06569581796268;73.26410987999958;231.41243371428388;268.05294449602115;[ True]
160.0;460.0;320.0;112.0;-182.3036578271806;129.03046793651285;213.27318940917868;277.6963401328647;33.637742997843795;415.3964848678853;148.66211193756072;84.24275965132341;190.42545081689758;297.5159483846572;[ True]
185.0;460.0;340.0;167.0;-178.12135133199834;127.25492071487216;235.86643005062652;281.87864646206975;23.497633001124505;476.587045067258;121.79396799332544;108.61151165338372;209.14104150448296;344.47794093062697;[ True]
133.0;460.0;480.0;164.0;-205.29365315217555;98.21589833596971;240.07775423590093;254.70634446286556;48.80317554946981;572.6046109375395;113.29855743792801;141.86184130923832;169.15723192475457;381.9395946825911;[ True]
129.0;440.0;580.0;141.0;-210.14444009113885;88.80358945834641;250.3408500069789;229.855557425252;69.09245209103491;642.5078390510092;98.25526563621504;161.53723120233974;137.35880964053624;411.8780802804981;[ True]
123.0;400.0;560.0;197.0;-187.93024220621533;73.68043850988778;237.24980308785604;212.06975544935543;49.54095779490982;613.9293981355793;108.59939890063384;163.56936347748052;156.65203212361544;400.81916566666376;[ True]
156.0;480.0;500.0;118.0;-213.45423143645957;120.343440545076;249.1107902977826;266.5457661399396;67.25192645608195;573.8973965538245;125.39644259000572;128.76733110652532;176.82803527939708;377.8781205476597;[ True]
118.0;520.0;520.0;149.0;-238.16521747252162;107.73737348654319;248.42784341523426;281.8347799809241;64.06783858620611;593.8766435655617;143.89029728244918;140.69047504374214;180.11473637033066;389.1183175717223;[ True]
172.0;400.0;440.0;100.0;-173.36886465922265;134.71695537915883;210.6519087859269;226.63113340994988;81.45468532618588;443.97649466622056;141.1999529980866;75.934942164192;240.2366981294997;286.5868502967594;[ True]
176.0;520.0;340.0;118.0;-208.83487699246083;149.36699666710174;235.4678798042934;311.165120747989;47.036754623406324;454.70641214190766;149.4219536236762;86.1008715417791;228.30287925620945;321.5687506120384;[ True]
149.0;400.0;680.0;186.0;-200.040442375192;109.2210638182851;239.81937795928397;199.95955533854203;109.30196739847658;610.3179586331698;160.33962866054145;130.59831246684783;273.92471816477143;370.4176895856613;[ True]
126.0;460.0;440.0;162.0;-203.19511361074115;122.82105512757921;206.37405803445708;256.8048843356216;69.21128945841886;442.69134593046806;184.9022485613892;83.55299106157302;270.4793530778761;289.9270484280245;[ True]
168.0;460.0;460.0;183.0;-191.17379671844708;127.53232570895105;231.64147046484194;268.82620107870395;49.879914996568424;489.73974592555936;189.20653972411802;104.10916493486687;256.3030752383951;335.7506346395106;[ True]
181.0;540.0;520.0;138.0;-234.06068095784616;154.0384034078929;261.02227695671246;305.93931652929433;82.1597873252297;557.1497575620824;186.62977114291093;106.983860892582;267.21432927725897;368.0061370081149;[ True]
146.0;420.0;520.0;140.0;-193.63037136586482;128.52695165255236;211.1034192316092;226.36962661828315;95.78769195322892;472.0440167936506;178.53791741652688;82.57644033384422;281.73820284173325;293.67985889048964;[ True]
125.0;440.0;520.0;152.0;-203.87127140744798;117.22122117092366;211.65004975997246;236.1287264985494;84.96378199960195;485.4714625335372;185.6934815079679;94.42884109541416;259.7561616016106;306.078890151808;[ True]
151.0;560.0;540.0;152.0;-250.42137812156625;130.45449571507285;270.96688178222007;309.578619166504;71.29731968962521;623.2889167339591;154.9923821743075;140.5123707542152;213.23944397258487;411.47925159889496;[ True]
116.0;460.0;640.0;195.0;-226.3565498959895;91.11452663557566;251.24202264684956;233.64344756626477;83.82761810776657;655.3247200873784;134.49110870824032;160.1275101820271;209.81463386021164;411.36953189586745;[ True]
139.0;400.0;360.0;135.0;-167.68007225603537;116.68158179396904;189.9984900330967;232.3199259283577;52.04170140188469;388.67402748362787;151.60419670869595;73.31690939608335;230.40637339938263;263.3153988279145;[ True]
121.0;540.0;480.0;107.0;-245.42566267289868;135.09168315190658;231.33397903374504;294.5743349562074;85.94302771986425;509.7615655213266;178.86974127158672;96.24228782780456;231.792422534394;327.5762661019019;[ True]
191.0;420.0;540.0;122.0;-181.64062184730702;138.26749123759078;234.37313004137792;238.35937601745914;81.54876791333578;508.13311321515124;188.67749439808708;96.1056171727318;245.7106414865224;330.4787464658508;[ True]
193.0;440.0;520.0;150.0;-187.50855092155123;128.29170385639068;252.2168464374037;252.4914467485885;63.308786662000244;563.3758929970583;145.80676654819416;123.9251342725177;217.67535564865383;376.1419798644403;[ True]
123.0;500.0;300.0;157.0;-204.50513942841044;121.61697215780936;205.88816683724076;295.4948584801903;30.627227038814148;405.05778402837814;159.80984711502953;84.27119010474847;224.9730086225396;290.15935627569;[ True]
191.0;540.0;660.0;157.0;-245.96972299830298;137.89045978990245;299.0792624758888;294.03027412747264;89.82991485402782;711.2867029560182;152.91365561944147;161.18876637413172;223.53160752108104;460.2680278095369;[ True]
134.0;540.0;400.0;175.0;-227.78438171785086;122.8234383712198;238.9609428180905;312.21561585752767;38.39219947356397;509.6281568593049;164.19525910862552;116.13751839066781;220.07811886262212;355.09846039844155;[ True]
190.0;560.0;600.0;151.0;-243.18152322593585;133.94046292231522;299.24105957428384;316.81847387582224;60.30349598236797;690.1457764867349;166.36920076113947;165.30060992436938;179.9433482049968;464.54166845173216;[ True]
171.0;540.0;660.0;181.0;-247.3741649822939;114.58552923027278;303.7886349936615;292.62583203600207;69.33387964708139;751.5287790512848;131.76317259956204;189.20311714395385;175.71629089018697;492.9917510281672;[ True]
165.0;500.0;660.0;165.0;-233.63892255098438;107.7735051150259;290.86541670180236;266.3610746105645;75.05131339264834;732.100609166965;119.20915131584421;183.0918819159033;164.73293578475162;473.9572975515731;[ True]
191.0;580.0;460.0;136.0;-239.36542663672185;132.93563417239469;297.42979174603494;340.6345704669084;31.666508579486198;658.08461690121;110.8834444064218;164.49415280777825;136.1079891585778;461.92394351533903;[ True]
171.0;460.0;340.0;181.0;-176.20933979418757;106.28975619678069;240.9195830031364;283.79065790423266;-1.2916043119387437;508.8876410266892;116.19462076170888;134.62983708912444;151.36831414728732;375.5494192546632;[ True]
104.0;440.0;420.0;144.0;-197.69786218001732;90.02313200883526;211.6747296805843;242.302135659461;45.4188818673976;500.3968121611288;116.48644117610813;121.65159340291227;157.7904199040063;333.3263223257129;[ True]
138.0;440.0;660.0;194.0;-213.07279779097408;87.50101850216579;263.57177861572205;226.9271996152612;73.64665487456344;689.3598888511624;123.92065518104464;176.07076509402907;179.07690752531948;439.6425427210983;[ True]
184.0;460.0;480.0;131.0;-192.5095487088265;125.62209014740246;250.88745794657726;267.49044893466737;50.64117564831214;552.0593660556432;144.78990671957936;125.26536107058972;181.9979041167016;376.15281817108087;[ True]
134.0;400.0;500.0;168.0;-181.07046878556062;99.02784037742228;216.04262788375013;218.92952912016497;61.168826531593574;511.24102500613833;146.51967708793933;117.01479366409792;211.1818726992512;333.0574207943416;[ True]
162.0;460.0;340.0;189.0;-179.58403062635662;119.49364731259222;222.09038279500896;280.4159672452618;18.66170638012793;445.94552996997015;155.80873053544872;102.59671930842691;224.5586338517941;324.6871013715638;[ True]
187.0;540.0;600.0;119.0;-246.97766269269718;158.84204731283384;275.1356147434562;293.0223346730465;112.79730752567622;620.5200894579233;159.70493709319862;116.29357950915188;274.34577473965595;391.42919335654716;[ True]
108.0;460.0;320.0;101.0;-197.79026354253918;127.92832250587836;177.8619406911937;262.2097346459455;63.50883307470495;341.23795949576197;177.46294182101414;49.93360451293235;242.5035507391087;227.79554466947727;[ True]
